mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805999,A.J. Ewing,NYM,22,19,0,0,4,0,5,3,0,0,0.364,0.0,0,0,0,0,0,0,0.00,0.00
621345,A.J. Minter,NYM,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,0,0,0,0,0.00,0.00
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,5,0,1,2,0.00,1.00
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.1,1,0,3,3,3,2,11.57,2.14
650644,Aaron Civale,ATH,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,2,6,9,2,18.00,3.67
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,6,2,7,1,3.60,1.60
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,4,1,1,1,3.38,0.75
668939,Adley Rutschman,BAL,12,12,0,0,0,0,1,0,0,0,0.083,0.0,0,0,0,0,0,0,0.00,0.00
680728,Adrian Del Castillo,AZ,8,7,2,0,0,0,2,1,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,4,4,6,2,18.00,4.00
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,3.0,1,0,5,0,2,0,0.00,0.67
664761,Alec Bohm,PHI,22,20,3,1,7,0,8,1,0,1,0.409,0.0,0,0,0,0,0,0,0.00,0.00
676475,Alec Burleson,STL,28,25,2,0,4,0,7,2,0,1,0.321,0.0,0,0,0,0,0,0,0.00,0.00
672386,Alejandro Kirk,TOR,13,13,0,0,1,0,1,0,0,0,0.077,0.0,0,0,0,0,0,0,0.00,0.00
696030,Alejandro Osuna,TEX,15,14,2,0,2,0,3,0,1,0,0.267,0.0,0,0,0,0,0,0,0.00,0.00
608324,Alex Bregman,CHC,24,16,3,0,3,0,4,6,1,1,0.458,0.0,0,0,0,0,0,0,0.00,0.00
669743,Alex Call,LAD,9,8,2,0,1,1,1,1,0,0,0.222,0.0,0,0,0,0,0,0,0.00,0.00
690976,Alex Freeland,LAD,18,16,1,0,1,0,3,2,0,0,0.278,0.0,0,0,0,0,0,0,0.00,0.00
695380,Alex Hoppe,SEA,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,1,1,1,4.50,1.00
656577,Alex Jackson,MIN,12,11,2,0,2,0,5,0,1,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
656638,Alex Lange,KC,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,1,0,0,1,0,0.00,0.75
681911,Alex Vesia,LAD,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,1,3,0,0,4,0.00,1.71
645305,Ali Sánchez,NYY,7,7,1,0,1,0,3,0,0,0,0.429,0.0,0,0,0,0,0,0,0.00,0.00
675961,Alika Williams,ATH,5,5,0,0,0,0,1,0,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
642708,Amed Rosario,NYY,10,9,1,0,0,0,2,1,0,0,0.300,0.0,0,0,0,0,0,0,0.00,0.00
669467,Andre Pallante,STL,0,0,0,0,0,0,0,0,0,0,0.000,7.0,1,0,6,2,4,0,2.57,0.57
671096,Andrew Abbott,CIN,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,6,1,5,3,1.80,1.60
674841,Andrew Alvarez,WSH,0,0,0,0,0,0,0,0,0,0,0.000,8.0,0,0,11,2,9,1,2.25,1.25
643217,Andrew Benintendi,CWS,12,11,2,2,5,0,2,1,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
552640,Andrew Kittredge,BAL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,1,2,1,4.50,1.50
702193,Andrew Morris,MIN,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,3,0,0,1,0.00,0.38
691725,Andrew Painter,PHI,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,6,6,2,27.00,4.00
683734,Andrew Vaughn,MIL,15,12,1,0,2,0,4,3,0,0,0.467,0.0,0,0,0,0,0,0,0.00,0.00
