mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805999,A.J. Ewing,NYM,24,23,2,0,2,1,4,1,0,0,0.208,0.0,0,0,0,0,0,0,0.00,0.00
621345,A.J. Minter,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,4,0,1,0,0.00,0.50
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,4,1,4,0,1.80,0.80
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,5,0,2,1,0.00,0.60
650644,Aaron Civale,ATH,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,2,7,9,1,15.75,2.50
592450,Aaron Judge,NYY,27,22,2,0,6,0,5,4,0,1,0.333,0.0,0,0,0,0,0,0,0.00,0.00
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,6.0,1,0,5,2,3,0,3.00,0.50
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,1,0,4,0,2,2,0.00,1.33
624428,Adam Frazier,LAA,3,3,1,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
671936,Adam Macko,TOR,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,3,0,6,0,0.00,1.29
668939,Adley Rutschman,BAL,29,22,3,0,3,0,4,6,0,1,0.345,0.0,0,0,0,0,0,0,0.00,0.00
666969,Adolis García,PHI,18,17,0,0,0,0,0,1,0,0,0.056,0.0,0,0,0,0,0,0,0.00,0.00
680728,Adrian Del Castillo,AZ,17,15,2,1,3,0,4,2,0,0,0.353,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,4,4,8,2,9.82,2.73
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,3,0,3,0,0.00,0.82
544150,Albert Suárez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,1.0,1,0,0,0,1,1,0.00,2.00
664761,Alec Bohm,PHI,24,22,1,1,2,0,4,2,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
676475,Alec Burleson,STL,24,23,1,0,3,0,4,1,0,0,0.208,0.0,0,0,0,0,0,0,0.00,0.00
696030,Alejandro Osuna,TEX,24,20,2,0,1,1,2,2,1,0,0.217,0.0,0,0,0,0,0,0,0.00,0.00
608324,Alex Bregman,CHC,33,31,6,1,2,0,10,1,1,0,0.364,0.0,0,0,0,0,0,0,0.00,0.00
669743,Alex Call,LAD,14,13,1,0,4,0,4,1,0,0,0.357,0.0,0,0,0,0,0,0,0.00,0.00
690976,Alex Freeland,LAD,9,8,2,1,2,0,2,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
695380,Alex Hoppe,SEA,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,0,0,1,0.00,1.00
656577,Alex Jackson,MIN,9,9,1,0,0,0,3,0,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
656638,Alex Lange,KC,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,1,0,2,0,0.00,2.00
681911,Alex Vesia,LAD,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,2,0,1,1,0.00,1.20
675961,Alika Williams,ATH,5,5,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
695001,Alimber Santa,HOU,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,4,0,0,0,0.00,0.00
642708,Amed Rosario,NYY,8,8,3,2,4,0,4,0,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
669467,Andre Pallante,STL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,4,8,1,12.00,3.00
671096,Andrew Abbott,CIN,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,4,2,5,1,3.00,1.00
674841,Andrew Alvarez,WSH,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,1,3,5,2,9.00,2.33
643217,Andrew Benintendi,CWS,18,17,3,1,2,0,4,1,0,0,0.278,0.0,0,0,0,0,0,0,0.00,0.00
552640,Andrew Kittredge,BAL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,4,0,0,0,0.00,0.00
457705,Andrew McCutchen,TEX,3,3,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
702193,Andrew Morris,MIN,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,0,2,0,0.00,1.00
677053,Andrew Nardi,MIA,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,1,1,0,4.50,0.50
691725,Andrew Painter,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,3,4,7,1,10.80,2.40
683734,Andrew Vaughn,MIL,14,14,2,0,1,0,7,0,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
681806,Andrew Wantz,TB,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,5,2,2,27.00,2.40
655316,Andruw Monasterio,BOS,9,9,1,0,0,0,1,0,0,0,0.111,0.0,0,0,0,0,0,0,0.00,0.00
665953,Andrés Chaparro,WSH,8,7,0,0,3,0,2,1,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
665926,Andrés Giménez,TOR,23,21,1,1,1,0,2,2,0,0,0.174,0.0,0,0,0,0,0,0,0.00,0.00
662253,Andrés Muñoz,SEA,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,2,2,4,0,9.00,2.00
681624,Andy Pages,LAD,27,26,6,2,5,1,10,1,0,0,0.407,0.0,0,0,0,0,0,0,0.00,0.00
682657,Angel Martínez,CLE,18,18,0,0,3,0,4,0,0,0,0.222,0.0,0,0,0,0,0,0,0.00,0.00
607455,Anthony Banda,MIN,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,2,0,1,3,0.00,1.71
669622,Anthony Bender,MIA,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,2,1,1,0,3.86,0.43
641743,Anthony Kay,CWS,0,0,0,0,0,0,0,0,0,0,0.000,11.0,2,0,8,2,11,2,1.64,1.18
689296,Anthony Nunez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,3,4,5,3,10.80,2.40
683011,Anthony Volpe,NYY,22,20,7,1,5,2,6,2,0,0,0.364,0.0,0,0,0,0,0,0,0.00,0.00
622608,Antonio Senzatela,COL,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,1,2,1,9.00,3.00
605244,Aramis Garcia,AZ,6,6,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
547973,Aroldis Chapman,BOS,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,2,0,1,0,0.00,1.00
595978,Austin Hedges,CLE,12,11,1,0,2,0,2,1,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
668885,Austin Martin,MIN,23,22,1,0,1,0,1,1,0,0,0.087,0.0,0,0,0,0,0,0,0.00,0.00
663586,Austin Riley,ATL,23,18,3,0,1,0,1,3,1,1,0.217,0.0,0,0,0,0,0,0,0.00,0.00
608723,Austin Voth,TOR,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,0,5,5,4,13.50,2.70
681810,Austin Warren,NYM,0,0,0,0,0,0,0,0,0,0,0.000,3.2,1,0,6,0,2,2,0.00,1.09
669224,Austin Wells,NYY,16,14,3,0,1,0,4,2,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
663559,Bailey Falter,KC,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,0,7,9,0,27.00,3.86
641927,Bailey Ober,MIN,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,3,7,12,1,13.50,2.79
689225,Beau Brieske,DET,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,3,3,3,0,20.25,2.25
676962,Ben Brown,CHC,0,0,0,0,0,0,0,0,0,0,0.000,13.0,1,0,13,2,7,3,1.38,0.77
700250,Ben Rice,NYY,30,26,8,1,11,0,12,4,0,0,0.533,0.0,0,0,0,0,0,0,0.00,0.00
810938,Ben Williamson,TB,8,7,0,0,1,1,2,0,1,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
694362,Blake Dunn,CIN,30,27,1,0,0,0,5,2,1,0,0.267,0.0,0,0,0,0,0,0,0.00,0.00
663368,Blake Perkins,MIL,4,4,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
595014,Blake Treinen,LAD,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,1,3,0,0,0,0.00,0.00
680604,Blas Castaño,COL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,3,4,0,9.00,1.33
677942,Blaze Alexander,BAL,22,20,4,1,8,0,10,2,0,0,0.545,0.0,0,0,0,0,0,0,0.00,0.00
666182,Bo Bichette,NYM,25,21,4,0,1,0,5,4,0,0,0.360,0.0,0,0,0,0,0,0,0.00,0.00
677951,Bobby Witt Jr.,KC,25,24,3,2,3,1,5,1,0,0,0.240,0.0,0,0,0,0,0,0,0.00,0.00
641745,Brad Keller,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,1,2,2,3.00,1.33
695418,Brad Lord,WSH,0,0,0,0,0,0,0,0,0,0,0.000,2.0,1,0,2,0,0,1,0.00,0.50
669699,Braden Shewmake,HOU,16,14,1,0,1,0,2,1,0,1,0.188,0.0,0,0,0,0,0,0,0.00,0.00
699134,Bradgley Rodriguez,SD,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,3,0,1,1,0.00,0.86
663903,Brady Singer,CIN,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,2,3,4,4,5.40,1.60
684049,Brandan Bidois,PIT,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,6,3,4,2,5.79,1.29
685126,Brandon Eisert,CWS,0,0,0,0,0,0,0,0,0,0,0.000,3.2,1,0,3,1,2,0,2.45,0.55
664040,Brandon Lowe,PIT,29,27,6,1,5,0,7,1,1,0,0.310,0.0,0,0,0,0,0,0,0.00,0.00
669016,Brandon Marsh,PHI,15,14,2,1,2,0,4,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
607043,Brandon Nimmo,TEX,29,26,3,1,3,0,4,2,1,0,0.241,0.0,0,0,0,0,0,0,0.00,0.00
694297,Brandon Pfaadt,AZ,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,3,1,3,0,5.40,1.80
687075,Brandon Sproat,MIL,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,4,5,6,0,10.38,1.38
678218,Brandon Valenzuela,TOR,20,18,1,0,0,0,4,2,0,0,0.300,0.0,0,0,0,0,0,0,0.00,0.00
687064,Brandon Young,BAL,0,0,0,0,0,0,0,0,0,0,0.000,6.2,0,0,7,2,7,1,2.70,1.20
805299,Brandyn Garcia,AZ,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,4,0,2,0,0.00,0.60
677952,Braxton Ashcraft,PIT,0,0,0,0,0,0,0,0,0,0,0.000,12.1,2,0,16,3,12,1,2.19,1.05
690924,Braxton Fulford,COL,10,8,1,0,2,0,2,1,0,1,0.300,0.0,0,0,0,0,0,0,0.00,0.00
678394,Brayan Bello,BOS,0,0,0,0,0,0,0,0,0,0,0.000,7.0,0,0,5,0,4,0,0.00,0.57
677587,Brayan Rocchio,CLE,22,20,2,0,0,0,7,1,1,0,0.409,0.0,0,0,0,0,0,0,0.00,0.00
680755,Braydon Fisher,TOR,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,1,2,0,1,0,0.00,0.33
669724,Brenan Hanifee,DET,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,1,0,3,1,0.00,1.33
657514,Brennan Bernardino,COL,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,2,2,3,1,4.50,1.00
687396,Brent Headrick,NYY,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,0,3,1,0.00,4.00
667670,Brent Rooker,ATH,21,19,3,1,1,0,3,1,1,0,0.238,0.0,0,0,0,0,0,0,0.00,0.00
608718,Brent Suter,LAA,0,0,0,0,0,0,0,0,0,0,0.000,5.2,0,0,4,1,5,0,1.59,0.88
683146,Brett Baty,NYM,17,16,3,0,2,0,3,1,0,0,0.235,0.0,0,0,0,0,0,0,0.00,0.00
664954,Brett Sullivan,COL,7,7,1,1,1,0,2,0,0,0,0.286,2.1,0,0,1,2,6,0,7.71,2.57
694728,Brice Matthews,HOU,14,12,1,0,0,0,3,2,0,0,0.357,0.0,0,0,0,0,0,0,0.00,0.00
668930,Brice Turang,MIL,25,19,3,0,1,0,0,5,0,1,0.200,0.0,0,0,0,0,0,0,0.00,0.00
656271,Brock Burke,CIN,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,2,2,2,0,5.40,0.60
686797,Brooks Lee,MIN,25,23,3,3,8,0,6,1,1,0,0.320,0.0,0,0,0,0,0,0,0.00,0.00
548384,Brooks Raley,NYM,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,2,0,1,1,0.00,1.20
650556,Bryan Abreu,HOU,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,2,1,0,2,6.75,1.50
641329,Bryan Baker,TB,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,2,4,0,2,2,0.00,1.33
663542,Bryan Hudson,CWS,0,0,0,0,0,0,0,0,0,0,0.000,4.1,1,0,4,0,2,0,0.00,0.46
