mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
668885,Austin Martin,MIN,23,23,3,1,4,0,5,0,0,0,0.217,0.0,0,0,0,0,0,0,0.00,0.00
663586,Austin Riley,ATL,28,25,3,1,3,0,6,2,1,0,0.321,0.0,0,0,0,0,0,0,0.00,0.00
681810,Austin Warren,NYM,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,1,2,4,1,6.00,1.67
669224,Austin Wells,NYY,13,11,1,1,1,0,1,2,0,0,0.231,0.0,0,0,0,0,0,0,0.00,0.00
663559,Bailey Falter,KC,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,2,2,4,3,9.00,3.50
641927,Bailey Ober,MIN,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,3,4,7,0,7.20,1.40
676962,Ben Brown,CHC,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,6,3,7,2,5.40,1.80
700250,Ben Rice,NYY,24,24,1,1,2,0,4,0,0,0,0.167,0.0,0,0,0,0,0,0,0.00,0.00
695257,Billy Cook,PIT,0,0,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
694362,Blake Dunn,CIN,21,21,4,0,1,0,8,0,0,0,0.381,0.0,0,0,0,0,0,0,0.00,0.00
663368,Blake Perkins,MIL,5,5,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
595014,Blake Treinen,LAD,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,0,1,1,0.00,1.20
680604,Blas Castaño,COL,0,0,0,0,0,0,0,0,0,0,0.000,5.2,0,0,4,2,6,3,3.18,1.59
677942,Blaze Alexander,BAL,19,18,1,0,1,2,2,1,0,0,0.158,0.0,0,0,0,0,0,0,0.00,0.00
666182,Bo Bichette,NYM,31,30,5,3,9,0,8,1,0,0,0.290,0.0,0,0,0,0,0,0,0.00,0.00
677951,Bobby Witt Jr.,KC,25,25,3,0,0,3,6,0,0,0,0.240,0.0,0,0,0,0,0,0,0.00,0.00
641745,Brad Keller,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,2,1,1,0,3.00,0.33
695418,Brad Lord,WSH,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,6,1,3,0,1.50,0.50
669699,Braden Shewmake,HOU,14,12,1,0,0,0,0,1,0,0,0.077,0.0,0,0,0,0,0,0,0.00,0.00
699134,Bradgley Rodriguez,SD,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,5,1,5,2,3.38,2.62
691781,Brady House,WSH,4,3,1,0,0,0,1,1,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
684049,Brandan Bidois,PIT,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,2,1,1,2,3.86,1.29
685126,Brandon Eisert,CWS,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,5,0,2,2,0.00,1.09
664040,Brandon Lowe,PIT,25,23,4,1,1,0,8,2,0,0,0.400,0.0,0,0,0,0,0,0,0.00,0.00
669016,Brandon Marsh,PHI,19,17,2,0,0,1,4,2,0,0,0.316,0.0,0,0,0,0,0,0,0.00,0.00
607043,Brandon Nimmo,TEX,27,24,4,2,5,0,7,2,1,0,0.370,0.0,0,0,0,0,0,0,0.00,0.00
694297,Brandon Pfaadt,AZ,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,0,1,2,0,3.38,0.75
687075,Brandon Sproat,MIL,0,0,0,0,0,0,0,0,0,0,0.000,8.2,0,0,12,6,7,7,6.23,1.62
678218,Brandon Valenzuela,TOR,20,15,2,0,0,1,4,4,0,0,0.421,0.0,0,0,0,0,0,0,0.00,0.00
687064,Brandon Young,BAL,0,0,0,0,0,0,0,0,0,0,0.000,6.2,0,0,4,0,5,2,0.00,1.05
805299,Brandyn Garcia,AZ,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,0,2,1,0.00,1.50
676428,Brant Hurter,DET,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,2,3,2,4,9.00,2.00
677952,Braxton Ashcraft,PIT,0,0,0,0,0,0,0,0,0,0,0.000,7.0,1,0,9,1,4,2,1.29,0.86
690924,Braxton Fulford,COL,8,7,2,0,0,2,0,1,0,0,0.125,0.0,0,0,0,0,0,0,0.00,0.00
666129,Braxton Garrett,MIA,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,2,2,3,3,6.00,2.00
678394,Brayan Bello,BOS,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,5,0,8,1,0.00,1.80
677587,Brayan Rocchio,CLE,20,17,5,0,1,1,5,3,0,0,0.400,0.0,0,0,0,0,0,0,0.00,0.00
680755,Braydon Fisher,TOR,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,8,0,1,2,0.00,0.60
657514,Brennan Bernardino,COL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,0,4,1,0.00,1.67
687396,Brent Headrick,NYY,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,3,0,3,0,0.00,1.12
667670,Brent Rooker,ATH,27,24,2,1,4,0,5,2,1,0,0.296,0.0,0,0,0,0,0,0,0.00,0.00
608718,Brent Suter,LAA,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,2,3,1,9.00,2.00
686668,Brenton Doyle,COL,4,3,2,0,1,1,1,1,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
683146,Brett Baty,NYM,26,23,2,1,4,0,6,3,0,0,0.346,0.0,0,0,0,0,0,0,0.00,0.00
664954,Brett Sullivan,COL,6,6,0,0,0,0,0,0,0,0,0.000,2.0,0,0,0,0,0,1,0.00,0.50
694728,Brice Matthews,HOU,18,17,1,0,1,0,3,1,0,0,0.222,0.0,0,0,0,0,0,0,0.00,0.00
668930,Brice Turang,MIL,27,22,5,1,3,0,7,5,0,0,0.444,0.0,0,0,0,0,0,0,0.00,0.00
656271,Brock Burke,CIN,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,0,2,2,2,7.71,1.71
686797,Brooks Lee,MIN,21,19,3,0,2,0,6,2,0,0,0.381,0.0,0,0,0,0,0,0,0.00,0.00
548384,Brooks Raley,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,2,1,3,3,3.86,2.57
650556,Bryan Abreu,HOU,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,1,0,0,1,2,0.00,1.50
641329,Bryan Baker,TB,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,2,2,0,0,1,0.00,0.50
663542,Bryan Hudson,CWS,0,0,0,0,0,0,0,0,0,0,0.000,2.1,1,0,2,0,0,0,0.00,0.00
687911,Bryan King,HOU,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,2,2,0,3,0,0.00,0.90
668804,Bryan Reynolds,PIT,24,21,2,0,6,1,5,2,1,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
663494,Bryan Torres,STL,15,12,2,2,4,0,5,3,0,0,0.533,0.0,0,0,0,0,0,0,0.00,0.00
693433,Bryan Woo,SEA,0,0,0,0,0,0,0,0,0,0,0.000,10.2,1,0,12,4,9,4,3.38,1.22
693821,Bryce Elder,ATL,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,4,1,5,1,1.50,1.00
805811,Bryce Eldridge,SF,16,15,1,0,1,0,5,1,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
547180,Bryce Harper,PHI,24,20,3,0,2,2,4,2,0,2,0.250,0.0,0,0,0,0,0,0,0.00,0.00
669369,Bryce Johnson,SD,5,5,0,0,0,0,1,0,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
682243,Bryce Miller,SEA,0,0,0,0,0,0,0,0,0,0,0.000,5.2,0,0,7,0,1,1,0.00,0.35
681082,Bryson Stott,PHI,22,20,1,1,4,1,7,2,0,0,0.409,0.0,0,0,0,0,0,0,0.00,0.00
696149,Bubba Chandler,PIT,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,11,1,2,3,1.80,1.00
572143,Burch Smith,DET,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,1,3,1,5.40,2.40
621439,Byron Buxton,MIN,19,18,3,1,3,0,5,0,1,0,0.316,0.0,0,0,0,0,0,0,0.00,0.00
682928,CJ Abrams,WSH,32,26,5,2,7,0,6,4,1,1,0.344,0.0,0,0,0,0,0,0,0.00,0.00
676917,Cade Cavalli,WSH,0,0,0,0,0,0,0,0,0,0,0.000,7.0,0,0,9,2,4,1,2.57,0.71
806188,Cade Gibson,MIA,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,4,2,3,1,9.00,2.00
671922,Cade Smith,CLE,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,4,6,0,3,0,0.00,0.75
615698,Cal Quantrill,TEX,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,0,0,3,1,0.00,1.33
702332,Caleb Durbin,BOS,9,8,0,0,2,0,1,0,0,0,0.125,0.0,0,0,0,0,0,0,0.00,0.00
668873,Caleb Kilian,SF,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,1,4,2,2,0,7.71,0.86
573204,Caleb Thielbar,CHC,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,1,2,1,4.50,1.50
676534,Calvin Faucher,MIA,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,5,3,5,4,9.00,3.00
693645,Cam Schlittler,NYY,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,7,2,8,2,3.00,1.67
701358,Cam Smith,HOU,20,18,3,0,0,0,6,1,1,0,0.400,0.0,0,0,0,0,0,0,0.00,0.00
671382,Cameron Foster,BAL,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,0,4,5,2,27.00,5.25
666808,Camilo Doval,NYY,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,1,0,2,3,1,6.75,1.50
471911,Carlos Carrasco,ATL,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,0,0,0,0.00,0.00
666126,Carlos Cortes,ATH,27,19,2,1,1,0,7,7,1,0,0.556,0.0,0,0,0,0,0,0,0.00,0.00
665966,Carlos Narváez,BOS,16,12,3,0,0,0,2,4,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
692230,Carlos Rodriguez,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,0,0,0,2,0.00,1.00
607074,Carlos Rodón,NYY,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,7,1,3,3,1.80,1.20
669387,Carmen Mlodzinski,PIT,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,1,0,4,1,0.00,1.00
701807,Carson Benge,NYM,34,31,5,0,3,1,8,3,0,0,0.324,0.0,0,0,0,0,0,0,0.00,0.00
608348,Carson Kelly,CHC,16,15,2,0,0,0,4,0,1,0,0.312,0.0,0,0,0,0,0,0,0.00,0.00
700246,Carson Williams,TB,4,3,2,0,0,0,0,1,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
695600,Carter Jensen,KC,19,16,2,0,4,0,3,2,0,1,0.263,0.0,0,0,0,0,0,0,0.00,0.00
668984,Casey Legumina,TB,0,0,0,0,0,0,0,0,0,0,0.000,0.2,0,0,1,0,0,1,0.00,1.50
663554,Casey Mize,DET,0,0,0,0,0,0,0,0,0,0,0.000,6.2,0,0,4,2,4,0,2.70,0.60
669477,Casey Schmitt,SF,26,24,5,3,8,0,7,1,0,1,0.308,0.0,0,0,0,0,0,0,0.00,0.00
678882,Ceddanne Rafaela,BOS,23,21,3,0,1,0,5,2,0,0,0.304,0.0,0,0,0,0,0,0,0.00,0.00
656775,Cedric Mullins,TB,15,14,0,0,0,0,4,1,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
694477,Chad Patrick,MIL,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,1,0,0,0,0,0.00,0.00
677060,Chad Stevens,COL,11,9,0,0,2,0,1,1,0,1,0.182,0.0,0,0,0,0,0,0,0.00,0.00
644433,Chadwick Tromp,ATL,12,11,1,0,2,0,4,0,0,0,0.364,0.0,0,0,0,0,0,0,0.00,0.00
802415,Chandler Simpson,TB,22,21,2,0,0,0,4,1,0,0,0.227,0.0,0,0,0,0,0,0,0.00,0.00
695505,Chase Burns,CIN,0,0,0,0,0,0,0,0,0,0,0.000,6.0,1,0,9,1,3,0,1.50,0.50
800050,Chase DeLauter,CLE,27,24,2,0,2,2,3,3,0,0,0.222,0.0,0,0,0,0,0,0,0.00,0.00
695445,Chase Lee,TOR,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,0,2,1,4,9.00,2.50
805367,Chase Meidroth,CWS,23,20,3,1,3,0,5,3,0,0,0.348,0.0,0,0,0,0,0,0,0.00,0.00
695534,Chase Petty,CIN,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,1,4,6,1,7.20,1.40
663767,Chase Shugart,PHI,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,0,0,1,0.00,0.50
681217,Chase Silseth,LAA,0,0,0,0,0,0,0,0,0,0,0.000,2.1,1,0,3,0,1,1,0.00,0.86
686678,Chase Solesky,TB,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,4,2,6,1,6.00,2.33
605135,Chris Bassitt,BAL,0,0,0,0,0,0,0,0,0,0,0.000,4.1,1,0,4,3,6,0,6.23,1.38
455119,Chris Martin,TEX,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,2,3,0,18.00,3.00
663978,Chris Paddack,CIN,0,0,0,0,0,0,0,0,0,0,0.000,10.0,0,0,10,6,14,6,5.40,2.00
519242,Chris Sale,ATL,0,0,0,0,0,0,0,0,0,0,0.000,7.0,1,0,8,1,4,0,1.29,0.57
681035,Christian Scott,NYM,0,0,0,0,0,0,0,0,0,0,0.000,9.2,0,0,10,3,8,5,2.79,1.34
543877,Christian Vázquez,HOU,17,15,2,1,4,0,4,2,0,0,0.353,0.0,0,0,0,0,0,0,0.00,0.00
572233,Christian Walker,HOU,26,25,4,3,7,0,7,1,0,0,0.308,0.0,0,0,0,0,0,0,0.00,0.00
592885,Christian Yelich,MIL,23,20,3,1,2,0,3,3,0,0,0.261,0.0,0,0,0,0,0,0,0.00,0.00
666624,Christopher Morel,MIA,16,15,0,0,0,0,3,1,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
690925,Clayton Beeter,WSH,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,4,0,0,1,0.00,0.50
691723,Coby Mayo,BAL,11,10,0,0,0,0,2,1,0,0,0.273,0.0,0,0,0,0,0,0,0.00,0.00
676051,Codi Heuer,CLE,0,0,0,0,0,0,0,0,0,0,0.000,0.2,0,0,1,0,0,0,0.00,0.00
641355,Cody Bellinger,NYY,23,20,3,1,2,0,7,3,0,0,0.435,0.0,0,0,0,0,0,0,0.00,0.00
687515,Colby Thomas,ATH,5,5,1,0,2,0,1,0,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
668390,Cole Winn,TEX,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,1,2,2,0,13.50,1.50
702284,Cole Young,SEA,22,18,1,0,0,0,3,3,1,0,0.318,0.0,0,0,0,0,0,0,0.00,0.00
670059,Colin Holderman,CLE,0,0,0,0,0,0,0,0,0,0,0.000,2.0,2,0,3,0,1,1,0.00,1.00
607067,Colin Rea,CHC,0,0,0,0,0,0,0,0,0,0,0.000,7.0,0,0,4,3,4,3,3.86,1.00
695657,Colson Montgomery,CWS,26,23,1,0,1,0,2,3,0,0,0.192,0.0,0,0,0,0,0,0,0.00,0.00
806068,Colt Emerson,SEA,21,19,2,1,4,0,6,1,1,0,0.381,0.0,0,0,0,0,0,0,0.00,0.00
690993,Colt Keith,DET,22,20,0,0,1,0,4,1,0,1,0.227,0.0,0,0,0,0,0,0,0.00,0.00
681297,Colton Cowser,BAL,13,11,2,1,3,1,4,2,0,0,0.462,0.0,0,0,0,0,0,0,0.00,0.00
813349,Connelly Early,BOS,0,0,0,0,0,0,0,0,0,0,0.000,6.1,1,0,5,3,6,1,4.26,1.11
656582,Connor Joe,SEA,6,5,0,0,0,1,0,1,0,0,0.167,0.0,0,0,0,0,0,0,0.00,0.00
681393,Connor Norby,MIA,22,17,3,0,0,1,2,4,1,0,0.318,0.0,0,0,0,0,0,0,0.00,0.00
683175,Connor Phillips,CIN,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,4,2,4,12.00,2.00
687570,Connor Prielipp,MIN,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,1,5,7,3,11.25,2.50
657756,Connor Seabold,DET,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,2,1,5,0,2.45,1.36
657136,Connor Wong,BOS,8,7,1,0,0,0,1,1,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
681867,Cooper Criswell,SEA,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,1,2,5,0,6.00,1.67
682998,Corbin Carroll,AZ,26,25,3,0,4,0,11,1,0,0,0.462,0.0,0,0,0,0,0,0,0.00,0.00
518886,Craig Kimbrel,NYM,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,2,2,4,0,4.91,1.09
650911,Cristopher Sánchez,PHI,0,0,0,0,0,0,0,0,0,0,0.000,8.0,0,0,6,0,4,2,0.00,0.75
678554,Curtis Mead,WSH,21,19,2,1,2,0,5,2,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
693409,César Prieto,STL,16,16,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
663967,César Salazar,HOU,3,3,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
669084,DL Hall,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,2,3,2,3,8.10,1.50
687221,Dalton Rushing,LAD,8,7,0,0,0,0,2,1,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
667472,Dane Myers,CIN,13,11,0,0,3,0,2,1,0,1,0.231,0.0,0,0,0,0,0,0,0.00,0.00
650960,Daniel Duarte,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,1,0,1,0,0.00,0.43
663738,Daniel Lynch IV,KC,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,0,0,3,1,0.00,2.40
694037,Daniel Palencia,CHC,0,0,0,0,0,0,0,0,0,0,0.000,0.2,0,0,2,0,2,1,0.00,4.50
682177,Daniel Schneemann,CLE,20,18,3,0,1,0,3,2,0,0,0.250,0.0,0,0,0,0,0,0,0.00,0.00
691740,Daniel Susac,SF,16,14,1,0,3,0,4,2,0,0,0.375,0.0,0,0,0,0,0,0,0.00,0.00
543056,Danny Coulombe,BOS,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,1,0,0,1,0.00,1.00
643376,Danny Jansen,TEX,20,19,3,1,1,0,2,1,0,0,0.150,0.0,0,0,0,0,0,0,0.00,0.00
621020,Dansby Swanson,CHC,18,18,1,1,2,0,3,0,0,0,0.167,0.0,0,0,0,0,0,0,0.00,0.00
687231,Darell Hernaiz,ATH,22,18,3,0,2,1,4,3,1,0,0.364,0.0,0,0,0,0,0,0,0.00,0.00
662139,Daulton Varsho,TOR,31,28,2,0,1,1,8,3,0,0,0.355,0.0,0,0,0,0,0,0,0.00,0.00
670280,David Bednar,NYY,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,1,5,1,2,2,4.50,2.00
681807,David Fry,CLE,13,12,0,0,0,0,3,1,0,0,0.308,0.0,0,0,0,0,0,0,0.00,0.00
666152,David Hamilton,MIL,15,13,3,0,1,2,4,1,0,0,0.357,0.0,0,0,0,0,0,0,0.00,0.00
656849,David Peterson,NYM,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,3,1,4,3,1.80,1.40
663436,Davis Martin,CWS,0,0,0,0,0,0,0,0,0,0,0.000,5.2,1,0,7,4,6,2,6.35,1.41
676914,Davis Schneider,TOR,11,9,0,0,0,0,0,1,0,0,0.100,0.0,0,0,0,0,0,0,0.00,0.00
695734,Daylen Lile,WSH,32,30,3,0,1,1,7,1,0,1,0.250,0.0,0,0,0,0,0,0,0.00,0.00
642701,Dennis Santana,PIT,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,3,3,1,13.50,2.00
656537,Derek Hill,CWS,9,8,2,0,1,1,3,1,0,0,0.444,0.0,0,0,0,0,0,0,0.00,0.00
