mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
687075,Brandon Sproat,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,4,4,5,2,12.00,2.33
678218,Brandon Valenzuela,TOR,8,7,1,0,0,0,0,1,0,0,0.125,0.0,0,0,0,0,0,0,0.00,0.00
687064,Brandon Young,BAL,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,4,3,6,2,6.23,1.85
805299,Brandyn Garcia,AZ,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,0,1,3,0,3.00,1.00
677952,Braxton Ashcraft,PIT,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,5,4,4,1,7.20,1.00
678394,Brayan Bello,BOS,0,0,0,0,0,0,0,0,0,0,0.000,9.0,1,1,7,1,6,1,1.00,0.78
677587,Brayan Rocchio,CLE,25,21,1,0,0,0,4,3,1,0,0.320,0.0,0,0,0,0,0,0,0.00,0.00
680755,Braydon Fisher,TOR,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,3,0,2,6,0.00,1.33
669724,Brenan Hanifee,DET,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,2,3,3,1,27.00,4.00
680977,Brendan Donovan,SEA,14,13,0,0,0,0,2,0,1,0,0.214,0.0,0,0,0,0,0,0,0.00,0.00
663893,Brendon Little,TOR,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,7,1,3,7,2.08,2.31
657514,Brennan Bernardino,COL,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,2,1,2,1,3.86,1.29
687396,Brent Headrick,NYY,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,3,1,5,1,3.86,2.57
608718,Brent Suter,ATL,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,1,1,4,1,4.50,2.50
686668,Brenton Doyle,CWS,14,14,2,0,0,2,4,0,0,0,0.286,0.0,0,0,0,0,0,0,0.00,0.00
703520,Brett Bateman,TOR,16,14,2,0,1,0,3,2,0,0,0.312,0.0,0,0,0,0,0,0,0.00,0.00
683146,Brett Baty,NYM,15,15,1,1,1,0,2,0,0,0,0.133,0.0,0,0,0,0,0,0,0.00,0.00
695049,Brett Kerry,LAA,0,0,0,0,0,0,0,0,0,0,0.000,5.2,0,0,7,3,6,1,4.76,1.24
664954,Brett Sullivan,COL,7,6,1,1,2,0,2,1,0,0,0.429,0.0,0,0,0,0,0,0,0.00,0.00
640459,Brian Navarreto,MIA,5,4,0,0,0,0,0,0,1,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
661531,Brian Serven,ATH,11,11,1,1,3,0,2,0,0,0,0.182,0.0,0,0,0,0,0,0,0.00,0.00
668930,Brice Turang,MIL,32,27,3,0,5,1,8,4,0,0,0.387,0.0,0,0,0,0,0,0,0.00,0.00
656271,Brock Burke,CIN,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,1,6,3,4,0,8.10,1.20
686797,Brooks Lee,MIN,20,19,1,1,3,0,3,1,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
548384,Brooks Raley,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,2,3,1,6.00,1.33
650556,Bryan Abreu,HOU,0,0,0,0,0,0,0,0,0,0,0.000,2.1,1,0,4,0,0,1,0.00,0.43
641329,Bryan Baker,TB,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,3,5,1,2,0,3.00,0.67
650559,Bryan De La Cruz,PHI,9,6,1,0,0,0,0,1,2,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
663542,Bryan Hudson,CWS,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,0,3,0,0.00,1.00
687911,Bryan King,HOU,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,2,2,1,9.00,1.50
668804,Bryan Reynolds,PIT,30,27,5,0,0,0,7,3,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
663494,Bryan Torres,STL,19,15,1,0,1,0,2,3,0,1,0.263,0.0,0,0,0,0,0,0,0.00,0.00
693433,Bryan Woo,SEA,0,0,0,0,0,0,0,0,0,0,0.000,7.0,1,0,5,0,3,1,0.00,0.57
693821,Bryce Elder,ATL,0,0,0,0,0,0,0,0,0,0,0.000,7.0,1,0,3,1,1,2,1.29,0.43
805811,Bryce Eldridge,SF,19,17,0,0,2,0,3,2,0,0,0.263,0.0,0,0,0,0,0,0,0.00,0.00
547180,Bryce Harper,PHI,33,23,5,2,5,1,6,10,0,0,0.485,0.0,0,0,0,0,0,0,0.00,0.00
682243,Bryce Miller,SEA,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,5,4,5,2,7.20,1.40
669060,Bryse Wilson,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,2,0,1,0,0.00,0.33
681082,Bryson Stott,PHI,31,22,5,0,3,3,10,8,0,0,0.600,0.0,0,0,0,0,0,0,0.00,0.00
696149,Bubba Chandler,PIT,0,0,0,0,0,0,0,0,0,0,0.000,11.2,2,0,10,2,7,5,1.54,1.03
671083,Buddy Kennedy,SF,8,7,0,0,0,0,0,1,0,0,0.125,0.0,0,0,0,0,0,0,0.00,0.00
682928,CJ Abrams,WSH,32,31,5,0,4,3,9,0,1,0,0.312,0.0,0,0,0,0,0,0,0.00,0.00
676917,Cade Cavalli,WSH,0,0,0,0,0,0,0,0,0,0,0.000,6.0,1,0,8,3,7,2,4.50,1.50
806188,Cade Gibson,MIA,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,0,1,3,1,3.38,1.50
700249,Cade Povich,BAL,0,0,0,0,0,0,0,0,0,0,0.000,9.0,1,0,9,3,11,3,3.00,1.56
671922,Cade Smith,CLE,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,0,1,2,0.00,1.50
615698,Cal Quantrill,TEX,0,0,0,0,0,0,0,0,0,0,0.000,7.0,0,0,4,1,4,1,1.29,0.71
663728,Cal Raleigh,SEA,17,14,0,0,0,0,2,2,1,0,0.294,0.0,0,0,0,0,0,0,0.00,0.00
702332,Caleb Durbin,BOS,26,21,5,1,9,2,8,4,0,1,0.462,0.0,0,0,0,0,0,0,0.00,0.00
657571,Caleb Ferguson,STL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,0,2,0,0.00,0.67
668873,Caleb Kilian,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.1,1,0,3,5,4,2,13.50,1.80
573204,Caleb Thielbar,CHC,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,6,7,0,32.40,4.20
676534,Calvin Faucher,MIA,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,6,0,4,1,0.00,1.67
592155,Cam Booser,TB,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,4,1,3,1,2.25,1.00
695508,Cam Cauley,TEX,10,9,1,0,0,0,2,1,0,0,0.300,0.0,0,0,0,0,0,0,0.00,0.00
693645,Cam Schlittler,NYY,0,0,0,0,0,0,0,0,0,0,0.000,10.0,0,0,17,5,7,5,4.50,1.20
701358,Cam Smith,HOU,16,14,3,2,3,0,6,2,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
666808,Camilo Doval,PIT,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,4,0,1,2,0.00,1.00
666126,Carlos Cortes,ATH,4,4,0,0,0,0,1,0,0,0,0.250,1.0,0,0,0,0,0,0,0.00,0.00
665966,Carlos Narváez,BAL,17,15,0,0,0,0,2,1,1,0,0.235,0.0,0,0,0,0,0,0,0.00,0.00
669387,Carmen Mlodzinski,PIT,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,1,5,7,1,15.00,2.67
701807,Carson Benge,NYM,23,22,6,2,6,1,9,1,0,0,0.435,0.0,0,0,0,0,0,0,0.00,0.00
608348,Carson Kelly,CHC,18,17,2,1,5,0,6,1,0,0,0.389,0.0,0,0,0,0,0,0,0.00,0.00
687223,Carson Palmquist,WSH,0,0,0,0,0,0,0,0,0,0,0.000,0.1,0,0,0,1,2,1,27.00,9.00
693313,Carson Seymour,SF,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,2,2,3,4,3.86,1.50
687931,Carson Whisenhunt,SF,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,4,4,5,3,10.80,2.40
700246,Carson Williams,TB,3,3,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
695600,Carter Jensen,KC,21,17,5,1,1,0,2,4,0,0,0.286,0.0,0,0,0,0,0,0,0.00,0.00
668984,Casey Legumina,TB,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,2,4,5,0,7.20,1.00
663554,Casey Mize,SD,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,1,8,9,3,21.60,3.60
678882,Ceddanne Rafaela,BOS,30,28,4,0,3,1,6,1,1,0,0.267,0.0,0,0,0,0,0,0,0.00,0.00
656775,Cedric Mullins,TB,19,14,5,0,2,2,5,3,1,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
689149,Chad Dallas,TOR,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,6,7,4,18.00,3.67
694477,Chad Patrick,MIL,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,1,5,0,1,2,0.00,0.69
802415,Chandler Simpson,TB,27,26,3,0,3,4,11,0,0,1,0.407,0.0,0,0,0,0,0,0,0.00,0.00
695505,Chase Burns,CIN,0,0,0,0,0,0,0,0,0,0,0.000,5.1,0,0,6,5,6,3,8.44,1.69
800050,Chase DeLauter,CLE,31,23,5,0,1,0,6,8,0,0,0.452,0.0,0,0,0,0,0,0,0.00,0.00
695445,Chase Lee,TOR,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,1,1,0,1,1,0.00,1.00
805367,Chase Meidroth,CWS,23,20,3,2,6,0,6,3,0,0,0.391,0.0,0,0,0,0,0,0,0.00,0.00
695534,Chase Petty,CIN,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,1,2,2,1,10.80,1.80
663767,Chase Shugart,PHI,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,2,2,4,2,4.91,1.64
681217,Chase Silseth,TEX,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,1,2,3,3,6.00,2.00
694646,Chayce McDermott,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.0,1,0,2,0,0,1,0.00,0.50
669684,Chris Murphy,CWS,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,2,1,1,1,3.86,0.86
519242,Chris Sale,ATL,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,8,3,5,2,4.50,1.17
687952,Christian Encarnacion-Strand,BAL,17,16,0,0,0,0,2,0,1,0,0.176,0.0,0,0,0,0,0,0,0.00,0.00
681047,Christian Franklin,BAL,9,8,1,0,0,1,1,1,0,0,0.222,0.0,0,0,0,0,0,0,0.00,0.00
683766,Christian Koss,SF,16,16,0,0,0,0,2,0,0,0,0.125,0.0,0,0,0,0,0,0,0.00,0.00
681035,Christian Scott,NYM,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,7,3,6,2,5.40,1.60
543877,Christian Vázquez,HOU,2,2,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
572233,Christian Walker,HOU,25,21,4,0,3,0,6,3,1,0,0.400,0.0,0,0,0,0,0,0,0.00,0.00
592885,Christian Yelich,MIL,24,23,3,0,1,1,4,0,1,0,0.208,0.0,0,0,0,0,0,0,0.00,0.00
605280,Clay Holmes,CHC,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,1,4,6,2,9.00,2.00
690925,Clayton Beeter,WSH,0,0,0,0,0,0,0,0,0,0,0.000,3.1,2,1,3,2,1,3,5.40,1.20
691723,Coby Mayo,BAL,17,17,1,1,2,0,7,0,0,0,0.412,0.0,0,0,0,0,0,0,0.00,0.00
674003,Cody Bradford,TEX,0,0,0,0,0,0,0,0,0,0,0.000,4.1,0,0,5,0,5,2,0.00,1.62
694249,Cole Carrigg,COL,28,24,3,0,3,1,6,4,0,0,0.357,0.0,0,0,0,0,0,0,0.00,0.00
677961,Cole Wilcox,SEA,0,0,0,0,0,0,0,0,0,0,0.000,1.1,0,0,3,3,3,1,20.25,3.00
668390,Cole Winn,TEX,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,3,1,3,3,3.00,2.00
702284,Cole Young,SEA,24,21,0,0,1,0,4,3,0,0,0.292,0.0,0,0,0,0,0,0,0.00,0.00
670059,Colin Holderman,CLE,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,3,3,4,1,10.12,1.88
607067,Colin Rea,CHC,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,0,2,4,2,4.50,1.50
695657,Colson Montgomery,CWS,27,22,3,1,5,0,5,3,1,1,0.333,0.0,0,0,0,0,0,0,0.00,0.00
806068,Colt Emerson,SEA,19,19,1,1,1,0,3,0,0,0,0.158,0.0,0,0,0,0,0,0,0.00,0.00
690993,Colt Keith,DET,23,19,1,0,4,1,6,4,0,0,0.435,0.0,0,0,0,0,0,0,0.00,0.00
681297,Colton Cowser,BAL,17,16,2,1,2,0,5,1,0,0,0.353,0.0,0,0,0,0,0,0,0.00,0.00
687570,Connor Prielipp,MIN,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,7,3,5,2,5.40,1.40
657136,Connor Wong,BOS,15,14,1,1,2,0,2,0,1,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
806198,Cooper Pratt,MIL,20,19,2,0,1,0,3,0,0,1,0.150,0.0,0,0,0,0,0,0,0.00,0.00
682998,Corbin Carroll,AZ,30,28,4,0,2,1,4,2,0,0,0.200,0.0,0,0,0,0,0,0,0.00,0.00
608369,Corey Seager,TEX,20,18,3,1,3,0,5,2,0,0,0.350,0.0,0,0,0,0,0,0,0.00,0.00
684974,Craig Yoho,CLE,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,1,7,5,4,27.00,3.86
664299,Cristian Javier,HOU,0,0,0,0,0,0,0,0,0,0,0.000,11.0,0,0,4,7,15,1,5.73,1.45
665506,Cristian Pache,NYM,6,6,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
650911,Cristopher Sánchez,PHI,0,0,0,0,0,0,0,0,0,0,0.000,5.0,1,0,6,2,6,2,3.60,1.60
693409,César Prieto,STL,6,6,0,0,0,0,0,0,0,0,0.000,0.0,0,0,0,0,0,0,0.00,0.00
669084,DL Hall,MIL,0,0,0,0,0,0,0,0,0,0,0.000,2.2,1,0,1,2,3,1,6.75,1.50
667472,Dane Myers,CIN,19,17,0,0,2,0,2,1,0,1,0.158,0.0,0,0,0,0,0,0,0.00,0.00
650960,Daniel Duarte,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,1,1,0,1,2,0.00,1.12
663738,Daniel Lynch IV,KC,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,3,3,4,2,10.12,2.25
691740,Daniel Susac,SF,16,15,1,0,0,0,1,1,0,0,0.125,0.0,0,0,0,0,0,0,0.00,0.00
664849,Danny Young,ATL,0,0,0,0,0,0,0,0,0,0,0.000,1.2,0,0,4,3,5,2,16.20,4.20
621020,Dansby Swanson,CHC,29,26,6,1,2,1,7,3,0,0,0.345,0.0,0,0,0,0,0,0,0.00,0.00
662139,Daulton Varsho,HOU,25,21,2,1,2,1,3,4,0,0,0.280,0.0,0,0,0,0,0,0,0.00,0.00
670280,David Bednar,NYY,0,0,0,0,0,0,0,0,0,0,0.000,3.1,1,2,4,1,1,2,2.70,0.90
666152,David Hamilton,MIL,22,19,3,0,1,1,5,2,0,0,0.333,0.0,0,0,0,0,0,0,0.00,0.00
656849,David Peterson,CHC,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,3,1,7,3,1.80,2.00
689818,David Sandlin,CWS,0,0,0,0,0,0,0,0,0,0,0.000,5.1,0,0,4,6,7,2,10.12,1.69
663436,Davis Martin,CWS,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,2,10,12,3,15.00,2.50
676914,Davis Schneider,TOR,8,4,0,0,0,0,0,4,0,0,0.500,0.0,0,0,0,0,0,0,0.00,0.00
695734,Daylen Lile,WSH,27,26,4,2,7,0,6,0,1,0,0.259,0.0,0,0,0,0,0,0,0.00,0.00
665152,Dean Kremer,MIN,0,0,0,0,0,0,0,0,0,0,0.000,5.0,0,0,2,1,3,2,1.80,1.00
673380,Dedniel Núñez,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,2,2,6,0,9.00,3.00
694203,Denzer Guzman,LAA,11,10,0,0,0,0,1,1,0,0,0.182,0.0,0,0,0,0,0,0,0.00,0.00
656537,Derek Hill,PHI,9,9,2,1,5,1,2,0,0,0,0.222,0.0,0,0,0,0,0,0,0.00,0.00
642207,Devin Williams,NYM,0,0,0,0,0,0,0,0,0,0,0.000,1.0,0,0,0,2,3,1,18.00,4.00
