mlbam_id,player_name,team,weekly_pa,weekly_ab,weekly_r,weekly_hr,weekly_rbi,weekly_sb,weekly_h,weekly_bb,weekly_hbp,weekly_sf,weekly_obp,weekly_ip,weekly_w,weekly_sv,weekly_k,weekly_er,weekly_pitch_h,weekly_pitch_bb,weekly_era,weekly_whip
805999,A.J. Ewing,NYM,21,19,3,1,1,0,3,1,1,0,0.238,0.0,0,0,0,0,0,0,0.00,0.00
621345,A.J. Minter,NYM,0,0,0,0,0,0,0,0,0,0,0.000,2.1,0,0,1,1,1,0,3.86,0.43
805123,AJ Blubaugh,HOU,0,0,0,0,0,0,0,0,0,0,0.000,2.2,0,0,3,0,2,0,0.00,0.75
676879,Aaron Ashby,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.2,2,0,3,1,4,2,2.45,1.64
650644,Aaron Civale,ATH,0,0,0,0,0,0,0,0,0,0,0.000,4.2,0,0,6,4,6,2,7.71,1.71
605400,Aaron Nola,PHI,0,0,0,0,0,0,0,0,0,0,0.000,11.1,0,0,12,10,15,2,7.94,1.50
682842,Abner Uribe,MIL,0,0,0,0,0,0,0,0,0,0,0.000,3.2,0,0,2,0,1,1,0.00,0.55
671936,Adam Macko,TOR,0,0,0,0,0,0,0,0,0,0,0.000,2.0,0,0,3,3,3,0,13.50,1.50
668939,Adley Rutschman,BAL,22,20,2,0,5,0,5,0,0,2,0.227,0.0,0,0,0,0,0,0,0.00,0.00
680728,Adrian Del Castillo,AZ,7,7,1,1,3,0,1,0,0,0,0.143,0.0,0,0,0,0,0,0,0.00,0.00
605288,Adrian Houser,SF,0,0,0,0,0,0,0,0,0,0,0.000,6.0,0,0,1,2,6,1,3.00,1.17
670970,Adrian Morejon,SD,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,5,2,5,4,4.50,2.25
660604,Alan Rangel,PHI,0,0,0,0,0,0,0,0,0,0,0.000,4.0,0,0,4,0,3,4,0.00,1.75
544150,Albert Suárez,BAL,0,0,0,0,0,0,0,0,0,0,0.000,3.0,0,0,4,0,1,0,0.00,0.33
664761,Alec Bohm,PHI,26,23,5,2,3,0,5,2,1,0,0.308,0.0,0,0,0,0,0,0,0.00,0.00
676475,Alec Burleson,STL,23,23,4,1,6,1,7,0,0,0,0.304,0.0,0,0,0,0,0,0,0.00,0.00
687941,Alec Gamboa,BOS,0,0,0,0,0,0,0,0,0,0,0.000,3.1,0,0,1,2,3,4,5.40,2.10
